sku;departamento;seccion;familia
F652SW79795001;1;1;3
F652TO70495193;1;1;3
F655PA5582FD99;2;1;5
F655PO0014BA01;2;1;2
F655SW0014XC93;2;1;3
F655TS0504YC93;2;1;2
F655TS0704BD01;2;1;2
BG190LEBERRY;1;4;5
BG190LEBLACK;1;4;5
BG047LEBERRY;1;4;1
BG047LEBLACK;1;4;1
BG026LECREAM;1;4;1
BG026LEMINIBLAC;1;4;1
BG070LEPINK;1;4;1
BG070LEBLACK*;1;4;1
AC044MULTI;1;5;8
AC041BERRYORANG;1;5;8
AC041TURQUOISE;1;5;8
J041805341001;1;1;6
J070205401002;1;1;2
J070305401002;1;1;2
J170205271555;1;1;6
A749480020555;1;4;1
A801280070555*;1;2;1
B798383051081;4;1;4
B798483051081;4;1;4
NH0BLACK;4;3;1
MN6CRYSTAL;4;3;1
GGZL3342701;1;4;1
GGZN3180140;1;4;1
GGZM4870064;1;4;1
GD0306S22427100;2;1;2
GD0308S22427100;2;1;2
GU0080S25030900;2;1;3
GU0118S25030100;2;1;3
AM0621SX9475133;2;1;6
GMDS6900F1ER;4;2;2
SOREALB0YY0;4;3;1
SOREALI1A82;4;3;1
GDX6900AL2ER;4;2;2
5H3X641CV05C999;1;3;2
728122172811008;1;1;7
DSR209VED7KYNN;1;3;5
72140216838771;2;1;3
F652TS7214YA99;1;1;2
F652SW7144XA99;1;1;3
F561SA503M01AG;1;4;8
F562SA606FA1AG;1;4;3
G5D495DJMTD00O;1;5;7
G5D995DJMTD00OC;1;5;7
G5D995DJMTD00OP;1;5;7
G5E011DJMXD01O;1;5;7
G5F174DJMTD00O;1;5;7
G05024DMTND41E;1;5;1
G0E010DJMXD01O;1;5;1
G0F110DJMTD00O;1;5;1
G14703DMT1D00K;1;5;5
G14706DMT1D00HS;1;5;5
G14850DMTDD00O;1;5;5
G15502DJMTD00O;1;5;5
G15526DJMTD00O;1;5;5
G15668DJMXDCO0;1;5;5
G15670DJMTD00O;1;5;5
G15672DMSPD41O;1;5;5
G1D487DJMTD00O;1;5;5
G1F040DJMTD00OP;1;5;5
G1F068DMLAD81OC;1;5;5
G24975DMT1D00H;1;5;4
G24978DJMXD81OH;1;5;4
G24980DMT1D00H;1;5;4
G2D539DJMXD86O;1;5;4
PAMELAWHITE;1;2;2
SAILERQUEENWHIT;1;2;2
G2D748DJMXD01O;1;5;4
FEDERAPAVOBLACK;1;2;2
G2E533DJMTD00OC;1;5;4
G2F065DJMTD00OC;1;5;4
G74686DMT1D00K;1;5;3
G74971DMT1D00H;1;5;3
G75198DJMSD41O;1;5;3
72068201952708;2;1;2
72766217227408;2;1;1
72225217224008;2;1;3
G54697DMT1D00O;2;5;7
G54712DMT1D00H;2;5;7
71822216685A81V;2;1;7
H15S0794100;2;3;1
SOREALKMA8T;4;3;1
5H3T613CC73C956;1;3;2
6KSGOLD;4;1;4
6PKSGOLD;4;1;4
6KSRGROSEGOLD;4;1;4
6PKSROSEGOLD;4;1;4
6KSSLVSILVER;4;1;4
6PKSSILVER;4;1;4
6KSGBGLOSSYBLK;4;1;4
6PKSGLOSSYBLACK;4;1;4
70238391100060;1;5;5
70216560115060;1;5;5
RMPO0041A14;2;1;3
RMSI0019S03700A;2;1;1
RMTR0007A14;2;1;5
SS14016.3;1;3;5
332433 RBJ58;1;1;5
332438 RBJ82;1;1;5
337638 RBK19;1;1;6
AW3A1HDIAC8A;1;5;5
PCD06 FLW;1;1;4
ME14TS05EJE08;1;1;2
ME14TS05EJE06;1;1;2
14U2798489;1;1;6
14U6793489;1;1;2
14U6712405;1;1;2
HHSP14-5153;1;1;2
HHSP14-2330;1;1;2
6033;4;1;1
CASTLE-EMB 6658;1;1;2
CLEMONS 6650;1;1;1
PENSEE-BIS 6544;1;1;5
1TR040 01064;2;1;5
362217 Q1RKP;1;1;4
361407 Q1VQR;1;1;6
361501 Q5KIC;1;1;4
14P2744424*;1;1;6
14P2702440;1;1;6
14P0301015;1;1;9
D9L610170;2;1;9
DREAMMARSH;1;3;8
DREAMLEMON;1;3;8
DREAMBERRY;1;3;8
D9LC60170;2;1;9
D9L610320;2;1;9
D9LC60320;2;1;9
644824;2;3;1
586529;1;1;4
ASM050SB;1;2;2
ASM052SB;1;2;2
ASM053SB;1;2;2
ASM036SB;1;2;2
ASM018SB;1;2;2
D7B200100;2;1;10
D7B330120;2;1;10
D7B340110;2;1;10
S14IT6009 338;4;1;5
S14IT6015 338;4;1;4
ELGA;1;1;2
JAMY 6703;1;1;3
ALEX;1;1;2
HARRIS;1;1;2
DAINE;1;1;2
WA7;1;1;2
4S9RA39CM092;1;1;6
S72CT0894S22311;1;1;6
S72LA0573S30342;1;1;5
S72LA0576S30412;1;1;5
S72LA0604S30342;1;1;5
346586 RDF08;1;1;6
351838 RDJ41;1;1;2
346763 RDL04;1;1;7
338661 R2185;1;3;8
090VIS 053 YOU;4;3;
41RH58 41625;1;1;6
41RI75 41636;1;1;14
41KR55 41890;1;1;2
NAA07M NA24M;1;1;6
S75LA0496S30260;1;1;5
S75LA0501S30281;1;1;5
PF560000BA;4;1;9
5130 CHRONO GLD;4;2;2
S71KA0745S41794;2;1;5
NAH09M NA41M;1;1;2
NAB02P NAP19;1;1;4
NSM31M NS15M;2;1;3
92308W;1;3;8
JP511;1;5;4
JP512;1;5;4
JP513;1;5;4
JP515;1;5;5
JP516;1;5;5
JP517;1;5;4
JP518;1;5;4
JP519;1;5;4
S71KA0733S35175;2;1;5
S71LA0755S30342;2;1;5
835050584505-;7;1;2
JP530;1;5;2
JP531;1;5;2
JP532;1;5;2
JP533;1;5;1
JP534;1;5;2
JP535;1;5;2
JP536;1;5;2
JP537;1;5;6
036V 041;4;3;1
090VIS 009;4;3;
090VIS 053;4;3;
090VL 009;4;3;1
090VL 028;4;3;
090VR 009;4;3;
090VR 021;4;3;1
096VR 009;4;3;
096VR 053;4;3;
3XA07014140;1;1;2
TRONMETEA;2;3;1
JP545;1;5;4
JP546;1;5;4
S14BE2006 022;1;2;1
JP529SW;1;5;1
JP530G;1;5;2
S14NE1005 285;2;5;5
JP545G;1;5;4
JP547;1;5;4
JP544SG;1;5;4
FP4151 T0218;1;1;7
301832 TEE57;2;1;5
301832 TIB07;2;1;5
H2007A 14110T;2;1;6
7HIL001AQU;1;3;1
FAGT23-;7;1;10
4220CHRONO CRY;4;2;1
4220CHRONO SL/C;4;2;1
BLASTER ALLBLK;4;1;9
BLASTER REDPE;4;1;9
BLASTER SUR/BLK;4;1;9
C32135 05L 6O;2;1;5
C34250 055D 1B;2;1;5
C82012 055D 1B;2;1;5
D3301001147;1;1;4
SN1C1SUN BLACK;4;3;1
AP67C4SUN BLK/S;4;3;
LFL282C6SUN RSG;4;3;
LFL300C3SUN RSG;4;3;1
CAVIAR ARTEMIS;4;3;
CAVIAR 1402-30;4;3;
DIOR2082;4;3;1
DIOR2472-40;4;3;
DIOR2520-50;4;3;1
DIOR2536-40;4;3;
DIOR2536-41;4;3;1
DIOR2554-11;4;3;
DUNHILL6093-20;4;3;
545967;1;3;5
D3320001091;1;1;4
U2935001035R;2;1;4
DRVV149 SS14;1;1;6
XAM14-R;4;1;9
XAM14-GR;4;1;9
XAM14-PU;4;1;9
XAM14-BL;4;1;9
9503N;1;5;5
9931NBT;1;5;5
TLXGLN1 759;4;3;
TLXGLN1 758;4;3;
TLXGLN1 AC0;4;3;
SLUTTY 29;4;3;1
CREATOR 19004B;4;3;1
PARADIS 22016D;4;3;
1249562;4;5;3
1249565;4;5;3
VBS1C03 GOLD;4;3;
S37WS0202;2;3;1
M06GL8A007;2;1;3
AMQ4198/S 85K;4;3;
M0041;1;1;4
VBS1C20 IRIS;4;3;1
AMQ4156/S 08V;4;3;2
AMQ4195/S 807;4;3;
EDM3C3SUN;4;3;
FRANZAZUREBLUE;4;3;1
VE4232B 501011;4;3;
VE2141 125251;4;3;2
DPD1167 D411;1;1;5
245139;1;3;6
67945 211807;2;1;6
478 6768 W84;4;1;14
416NT W33;4;1;14
460 W84;4;1;14
185N 212847WS8;4;1;14
LA0434 S30400;1;1;5
TB200CT BLK;4;3;2
TB010CT 56;4;3;2
TB011FT NVY;4;3;
101TRIM--;2;3;1
FX06;2;3;1
001180*;4;1;16
001241*;4;1;16
IPH5CRO26;4;1;4
IGALA1301495;4;3;
GALAXY1301504;4;3;
OPTIMIST1301482;4;3;
0101 0303;4;3;1
0201 0405;4;3;
0201 0902;4;3;
0201 0803;4;3;
ASM034SB;1;2;2
ASM038SB;1;2;2
D2T10 BOX;7;1;8
D2T10*;7;1;2
D2T17*;7;1;2
D2P13*;7;1;6
SOEFJA;4;1;1
SOEFNU;4;1;1
SOEFOU;4;1;1
SOEFAS;4;1;1
SOEFBU;4;1;1
SOEFFA;4;1;1
SOEFKA;4;1;1
SOPNJA;4;1;1
V59366;2;3;1
530J66;1;1;7
CWMPPS;4;1;1
MELANIE BLUE;4;3;
MELANIE CLEAR;4;3;
MELANIE PEARLES;4;3;
ERCOMET;1;5;4
ERCOMETACID;1;5;4
LPNDT03B;1;5;6
EAR18A;1;5;4
EAR18B;1;5;4
LPNDT19;1;5;6
SPNDT20B;1;5;6
LPNDT23A;1;5;6
TP435;1;1;2
KN584;1;1;3
KN951;1;1;3
8582NR;1;5;5
8583NJ;1;5;5
I42010;4;1;1
I42020;4;1;1
090V 009 BLACK;4;3;1
090V 022;4;3;
VE4239 505811;4;3;
VE4239 9688H;4;3;
VE4256B 506487;4;3;
VE4256B 507473;4;3;
VE4256B GB111;4;3;
VE4261 508787;4;3;
VE4261 507587;4;3;
342097 QCM02;1;1;5
342394 QCE40;1;1;6
FR001;4;3;
FR003;4;3;
EOF7PCH2F;4;3;
CU21SE01621;4;5;1
CU29SEJ0407;4;5;1
CU05C0J0439;4;5;1
14096 27233;4;5;2
DFX1022A081;4;1;6
JOSEPHINE FUME;4;1;6
TZARINE;4;1;6
AVGN50;4;1;1
245139;1;3;6
AMQ4210/S CIE;4;3;2
27228 403634;4;5;2
27236 403634;4;5;2
29253 409605;4;5;2
29254 409605;4;5;2
29253 403634;4;5;2
27243 403634;4;5;2
CU88SV21777;4;5;1
JOVISILVERBLACK;4;3;2
PLAYRED;4;1;1
PLAYGREEN;4;1;1
HGBLA;4;1;1
1249099;4;5;3
1249100;4;5;3
1249101;4;5;3
1249102;4;5;3
1249103;4;5;3
1249104;4;5;3
1249105;4;5;3
1249106;4;5;3
1249107;4;5;3
1249108;4;5;3
1249109;4;5;3
1249110;4;5;3
344152 QCC40;1;1;2
344311 QCZ05;1;1;2
344314 QCZ05;1;1;2
344923 Q1VPN;1;1;6
1249618;4;5;3
1249619;4;5;3
1249620;4;5;3
1249621;4;5;3
1249610;4;5;3
ELIDEMD11 TURQ;4;3;
8BET100;4;1;1
CL007;2;4;8
BO028;2;2;9
BO030;2;2;9
JP106;1;5;2
JP107;1;5;2
JP108;1;5;1
FL01CO01396;4;5;1
6091170;4;1;1
GRIM03;4;1;6
FANTASIA;4;1;6
I19021;4;1;1
CU29SC04591;4;5;1
FD99CO01396;4;5;1
41RG97 41603;1;1;6
41RH95 41617;1;1;6
41RI33 41633;1;1;6
41RT60 41617;1;1;5
I11025;4;1;1
I15012;4;1;1
I15022;4;1;1
JANISF9GOLD;4;3;1
FRANZF9GOLD;4;3;1
5739NJ;1;5;6
6330RCT;1;5;7
6330RIJ;1;5;7
CU21VE36151;4;5;1
CU21VE03149;4;5;1
CU21SE01461;4;5;1
SUMO;1;3;5
LUND;1;3;2
CCN1WP050;4;1;1
CU21VE23150-;4;5;1
PI01SV89373-;4;5;1
TP01SE48474;4;5;1
14085 25814;4;5;2
14085 25822;4;5;2
14251 25815;4;5;2
14251 25822;4;5;2
TRON CAMO;2;3;1
TRONMETSIL;2;3;1
3755PG;1;5;2
4355BBR;1;5;3
5179NPGX;1;5;5
7474NBR;1;5;5
MINIFLIGHT B TO;4;3;2
4220 CHRONO ROS;4;2;1
FC700PK;4;1;9
HGSKA;4;1;1
1215N;1;5;6
1551BT;1;5;3
1851BR;1;5;1
3095PB;1;5;2
3095PW;1;5;2
3304P;1;5;2
4157N;1;5;5
4471PGMMG;1;5;2
4471PHC;1;5;2
5575PSGC;1;5;2
6793BLC;1;5;1
6793NLC;1;5;5
6793RWB;1;5;7
CC1872MPPS;4;1;1
CCXWPPS;4;1;1
LFL149C7SUN;4;3;1
BV050EXO;4;1;1
BV050SED;4;1;1
B35694GRAPHICBL;2;3;1
B35674BLACKY3;2;3;1
RR15S4821LB99;2;3;1
RR15S4821LM11;2;3;1
4840001257R770;2;1;6
6562289MC5000;1;1;6
7539138DC0001;1;1;4
7539138DC0705;1;1;4
7539138DC0100;1;1;4
7593163PC3402;1;1;4
S5HJ640C881B155;2;1;2
S5HJ638C490B176;2;1;2
S5HJ601C838B152;2;1;2
S5HJ606C819100;2;1;3
E15BW0127001;2;1;10
AM609C908L0010;2;1;2
AM631C907RL0470;2;1;3
AM632C907RL0120;2;1;2
AM702T656L0750;2;1;2
AM767Y601L0120;2;1;2
E15C1654001;2;1;1
AM779Y601L0010;2;1;2
AM790C606L0720;2;1;2
E15OW1327001;2;1;6
B35683BLACKBLUE;2;3;1
B34320GRAPHICBL;2;3;1
B26258GRAPHICBL;2;3;1
B26257BLACKY3WH;2;3;1
B26262WHITESCAR;2;3;1
S06986BLACKORA;2;2;2
SS15U701WTBK;2;1;2
SS15U706WTBL;2;1;2
SS15U711WHITE;2;1;2
SS15M714GREYM;2;1;2
SS15U726WHITE;2;1;3
SS15U744LPINK;2;1;6
SS15U744NAVY;2;1;6
SS15M735CREAM;2;1;3
SS15M736BLACK;2;1;3
SS15U761LPINK;2;1;5
SS15U761NAVY;2;1;5
SS15M307DKNAVY;2;1;5
SS15M214MULTI;2;1;6
SS15M216WHBK;2;1;6
SS15M803MULTI;2;2;2
SS15U811MULTI;4;1;4
RR15S4821LB99;2;3;1
RR15S4821LM11;2;3;1
RR15S4820LBM91;2;3;1
RR15S4820LM11;2;3;1
RR15S4820N18;2;3;1
3770001091753;2;1;6
3775001091744;2;1;4
3775001091831;2;1;4
3781001091770;2;1;6
4930008001999;2;1;6
4940008001770;2;1;6
2271001091001;1;1;4
2271001091131;1;1;4
2271001091521;1;1;4
2271001091701;1;1;4
3350001091521;1;1;4
3350001091701;1;1;4
3350701160999;1;1;4
3930001091912;1;1;4
397000114725213;1;1;4
397000114729993;1;1;4
4840001257R770;2;1;6
8596419IC5101;1;1;2
8596437IC5000;1;1;2
8599326IC5100;1;1;2
8599326IC5101;1;1;2
8599326IC5200;1;1;2
8599326IC5604;1;1;2
8599326IC5810;1;1;2
8599326IC5300;1;1;2
8522429IC5101;1;1;2
8522429IC5110;1;1;2
8576125CC5112;1;1;2
8583308MC0705;1;1;3
8583308MC3011;1;1;3
8595432IC5000;1;1;2
3XA018541001217;1;1;7
3XA088341001217;1;1;2
3XA088341001555;1;1;2
4525190NC3401;1;1;7
3XA749982061209;1;4;1
3585137DC0001;1;1;6
3XA749982061555;1;4;1
3XA769982061209;1;4;9
3XA849982061209;1;4;4
3XA043741401002;1;1;6
5557195NC5305;1;1;5
5557195NC5808;1;1;5
5557204NC0001;1;1;5
5559111KC0100;1;1;5
5562166NC3011;1;1;5
1530201NC3401;1;1;1
S5HJ601I312159;2;1;2
S5HJ624C490100;2;1;2
S5HJ621C609T159;2;1;2
S5HJ601I408100;2;1;2
S5HJ607I401152;2;1;2
S5HJ607I403197;2;1;2
SH5J616C490B100;2;1;2
S5HJ640C881B155;2;1;2
S5HJ606C819100;2;1;3
S5HJ644C835B132;2;1;4
S5HJ655C843B159;2;1;3
S5HJ777C820B159;2;1;6
S5HM637C402B100;2;1;3
S5HT164C320P100;2;1;1
S5HT120C320B100;2;1;1
S5HT120C656B155;2;1;1
S5HT120C885B155;2;1;1
S5HT245C710B155;2;1;6
S5HT703C800B155;2;1;6
S5HJ514C820176;2;1;5
S5HJ683B928100;2;1;5
S5HJ683B928176;2;1;5
S5HJ683C818172;2;1;5
S5HJ509B928T100;2;1;5
S5HJ509B928T159;2;1;5
S5HJ513C820176;2;1;5
S5HJ506C836159;2;1;5
S5HT551C479D155;2;1;5
S5HT551C831T155;2;1;5
S5HT551C831T176;2;1;5
AM202A450L0120;2;1;5
AM202A451L0750;2;1;5
AM209W150L0790;2;1;5
AM214A357L0790;2;1;5
AM301A169L0120;2;1;1
AM321A712L0888;2;1;1
AM325A178L0750;2;1;1
AM465A351L0120;2;1;6
AM557A854AL0020;2;1;6
E15BW0127001;2;1;10
AM702T656L0750;2;1;2
E15S0592650;2;3;1
E15S0592400;2;3;1
E15A3610400;2;2;2
E15K0402410;2;1;3
E15J3070055;2;1;5
E15J0770055;2;1;3
E15J0270055;2;1;3
E15J1172410;2;1;2
AM710T658L0888;2;1;2
AM710Y601L0010;2;1;2
E15J1272055;2;1;2
AM726Y606L0720;2;1;2
AM737Y601L0010;2;1;2
AM741Y606AL0720;2;1;2
E15J2273100;2;1;2
AM742Y601L0120;2;1;2
E15J2173410;2;1;2
AM751C601L0470;2;1;2
E15C1352455;2;1;1
AM761T601AL0792;2;1;2
AM767Y601L0120;2;1;2
E15OW1327001;2;1;6
AM791C601L0470;2;1;2
AMC293PV0010431;2;2;1
E15T1910001;2;1;5
AMC293PV0010505;2;2;1
AMC300PV0530350;2;2;1
E15T0930400;2;1;5
AMC300PV0530505;2;2;1
S37WS0221S11128;2;3;1
S37WS0224SX9129;2;3;1
S37WS0228SX8965;2;3;1
S37WS0224S43845;2;3;1
S37WS0230S43009;2;3;2
S37WS0234SX8865;2;3;2
15-00743MNAVYST;2;1;5
15-00745MNAVYW;2;1;3
15-00767MNAVYKH;2;1;6
15-00775MOFFWHI;2;1;3
15-00777MNAVYW;2;1;3
15-00783MLGRAY;2;1;3
15-00784MNAVY;2;1;5
15-00797MNAVYGR;2;1;6
30161L038132;1;4;1
33031K012542;1;4;3
33033SK011102;1;4;3
33054EK011102;1;4;3
15-00767MOFFWHI;2;1;6
15-00783MOFFWHI;2;1;3
15-00787MBLUE;2;1;2
15-00787MLGRAY;2;1;2
BG028LEBLACK;1;4;1
15-00795MLBLUE;2;1;1
BG044LEBLACK;1;4;1
BG049SNBLUE;1;4;1
BG070LEBLACK;1;4;8
BG070LEOAT;1;4;8
BG071LEBLACK;1;5;6
AQT128XNM92D027;1;1;6
BG081LEBLACK;1;4;8
BG113LEBLACK;1;4;3
BG113LEOAT;1;4;3
AQT129JGM92D027;1;1;6
AQR151GFN20T099;1;1;6
BG121LEBLUE;1;5;6
AQR161SQP040350;1;1;6
AQT190XNM92D027;1;1;6
AQT201RK0120505;1;1;5
AQT308CE0240066;1;1;7
AQR319RLM92D027;1;1;7
AQT322JJ0230505;1;1;7
AQR420RK0120505;1;1;4
AQT602GVM92D027;1;1;2
AQR626RLM92D027;1;1;2
AQR666SQP17T021;1;1;2
AQR903JT0090005;1;1;6
AQR904RLM92D027;1;1;6
AQT930JGM92D027;1;1;6
AQM640MHM92D027;1;1;16
AQR403RLM92T021;1;1;4
AQT707CH0290313;1;1;1
SWSS15055BLACK;1;3;5
AQS717PN0010053;1;3;1
AQS730PZ5110005;1;3;5
AQS730PZ5110505;1;3;5
AQS731PL0010505;1;3;5
AQS689PZ509D070;1;3;3
AQS713PZ509D003;1;3;5
SWSS15065MAGEN;1;3;5
AQS713UB043D156;1;3;5
AQS698FL0010505;1;3;5
SWSS15210WTBK;1;3;5
AQS482PZ0480550;1;3;5
SWCC15015ROSGD;1;3;5
SWSS15071ORQUID;1;3;8
SWSS15072ORQUID;1;3;5
SWSS15079WHITE;1;3;5
SWSS15255PINK;1;3;4
SWSS15127;1;3;5
SWSS15300WTBK;1;3;5
SWSS15145LILAC;1;3;3
AQB623FL0790550;1;4;8
AQB623FL0790555;1;4;8
SWSS15146AQUA;1;3;3
AQB625PZ2410313;1;4;1
SWSS15026BLACK;1;3;5
AQB625PZ2410505;1;4;1
AQB662UC197T100;1;4;1
AQB664UC197T100;1;4;6
AQB677UC197T100;1;4;1
AQB680PN1690005;1;4;4
AQB680PN1690505;1;4;4
AQB693PM0980005;1;4;1
AQB693PM0980061;1;4;1
10053WHITE;1;3;1
10053BLACK;1;3;1
10018HAPPY;1;3;1
AQB693PM0980505;1;4;1
AQB695PN1690005;1;4;1
AQB695UB075D531;1;4;1
205HAPPY;1;4;1
AQC840AM0010010;1;2;1
AQC840AM0010013;1;2;1
AQC842AM0080010;1;2;1
AQC842AM0080013;1;2;1
AQG131AM0110939;1;5;5
AQG132AM0110939;1;5;1
AQG133AM0110939;1;5;7
AQG139AM008D397;1;5;5
AQG139AM0083973;1;5;5
10049BLUE;2;3;5
AQG156AM107D013;1;5;5
AQG157AM012D013;1;5;5
AQG158AM012D013;1;5;1
10024BLUE;2;3;1
AQG159AM012D013;1;5;4
AQG174AM0083972;1;5;5
AQG174AM0083973;1;5;5
AQG371AM008T087;1;5;4
10054BLACK;2;3;1
AQG758AM011D061;1;5;5
10024HAPPY;2;3;1
AQG759AM011D061;1;5;1
C04003001020766;2;1;6
C04125001020646;2;1;6
C04125001020850;2;1;6
C04384E00004551;2;1;6
C04384E00004850;2;1;6
H02356003568834;2;1;2
T02124000973450;2;1;2
T02124000973874;2;1;2
C03197001501534;1;1;4
C03197001501825;1;1;4
C03294001501547;1;1;4
C03294001501999;1;1;4
143FITZROYBLS;2;4;5
122CARNABYBLS;2;2;7
144LAWRENCEBLS;2;2;7
151VLADDLR;2;3;5
151FOXLEYMBE;2;3;3
151DARBLAYMBE;2;3;3
151BELGRAVIMLE;2;3;1
151BELGRAVIMBEC;2;3;1
151BELGRAVIMBEJ;2;3;1
151GROVERZU;2;3;1
B24110WHITEWHI;2;3;1
B24103REDSKYBLA;2;3;1
B24073WHITEROY;2;3;1
B24051WHITEGRE;2;3;1
B24050REDWHITE;2;3;1
DRS394RED;1;1;6
DRS381BLONDE;1;1;6
DRS373ABLACK;1;1;6
SKT029BLACK;1;1;7
DRS398BLACK;1;1;6
PB10201G0KUK320;2;3;4
PB10201G0KUK370;2;3;4
PB10492G0KUF700;2;3;3
PB10492G0KUF710;2;3;3
PB16021G0KUD030;2;3;5
PB16051M0KUD000;2;3;5
PB16071M0KUD000;2;3;5
PB28051C0KUD075;2;3;5
PC4110PP1KPE050;1;4;4
PC4110PP1KPE071;1;4;4
PA1005AC1KPA100;1;3;4
PA1005AC1KPC210;1;3;4
PA1006AC1KPE150;1;3;4
PA10078C1KPE071;1;3;4
PA1624AG1KPE100;1;3;5
PA1624AG1KPE170;1;3;5
SKDBB1DENIP1524;2;3;1
SKDBB1PYTAP1513;2;3;1
SKDBB1VBALP1510;2;3;1
SKDBB1VBALP1500;2;3;1
SKDBB1VBALP1512;2;3;1
SKDBB1VCRMP1524;2;3;1
SKDBMNVVELP1558;2;3;1
RMJE0010P1524;2;1;2
RMJE0022P1500;2;1;2
RMJE0024P1510;2;1;2
RMJA0057J00700P;2;1;6
RMJE0027P1518;2;1;2
RMJE0030P1502;2;1;6
RMJE0030P1529;2;1;6
RMJE0059P1510;2;1;2
RMJE0061P1529;2;1;2
RMJE0062P1502;2;1;3
RMSI0058J00100P;2;1;1
RMSI0059J00400P;2;1;1
RMTR0001P1502;2;1;5
RMTR0001P1529;2;1;5
RMTR0032P1520;2;1;5
RMTR0036P1529;2;1;5
CJHA2HTIMEP1559;1;5;5
CJHA3HTIMEP1527;1;5;5
CJHA5HTIMEP1557;1;5;1
CJHA6HTIMEP15;1;5;1
CJHG1HPERLP1510;1;5;5
CJHG7HPERLP1510;1;5;1
CJHJ2HCLIPP15S2;1;5;4
SHCA7CPETAP1500;1;3;4
SHCA7CPETAP1510;1;3;4
SHFI3FSATAP1510;1;3;5
SHFI4FKIPAP1510;1;3;5
BGESL2EGYPP1510;1;4;1
BGNGS1EGYAP1500;1;4;3
BGNGS1EGYAP1510;1;4;3
BGRHL1PATAP15S1;1;4;1
BGRSL1EGYAP1500;1;4;1
BGRSL1EGYPP1510;1;4;1
DR014ATS01P1537;1;1;6
DR014ATS01P1540;1;1;6
DR201A2548P1503;1;1;6
DR20392552P1510;1;1;6
DR20402552P1503;1;1;6
DR205A2610P1557;1;1;6
DR20672540P1503;1;1;6
DR20682546P1510;1;1;6
DR20822562P1503;1;1;6
DR20922546P1502;1;1;6
DR211A2548P1510;1;1;6
JA70192561P1537;1;1;4
ST410A2548P1510;1;1;7
TO001ATS01P1510;1;1;2
TO002ATS01P1503;1;1;2
TO002ATS01P1510;1;1;2
TO007ATS02P1510;1;1;3
TO601A2548P1503;1;1;2
TR50112597P1510;1;1;14
TR501A2609P1557;1;1;14
TR50222544P1510;1;1;14
TR50332545P1510;1;1;5
7472005P5080020;2;2;2
7472005P5080059;2;2;2
7472005P5080136;2;2;2
7453235P1150093;2;2;3
7453255P1170033;2;2;3
RSCN1TRS50C041;2;1;1
RSCN1TRS51C041;2;1;1
RSB05JRSGYJ920;2;1;6
RSG02WRS951101;2;1;6
RSP13W0S403998;2;1;5
RSM26MRS24M110;2;1;3
RSM26MRS24M920;2;1;3
RSGJ25RS518212;2;1;6
RSP013RS518212;2;1;5
RSG05JRSGYJ110;2;1;6
RSG05W0S403115;2;1;6
RSG05W0S403920;2;1;6
RSP06W0S403115;2;1;5
RSP06W0S403920;2;1;5
RSP13W0S403115;2;1;5
RSR01W0S403115;2;1;6
RSR01W0S403920;2;1;6
RSJ29SRSLXS921;2;1;5
RSC1BTRS16C100;2;1;1
RSCN1TRS79C100;2;1;1
RST05JRSHRJ920;2;1;2
RSB07WRS915920;2;1;7
RSP01WRS915920;2;1;5
RSP13WRS903999;2;1;5
RSR05WRS903999;2;1;6
RSG02WRS951916;2;1;6
340679D94J41000;2;4;1
340139DF9944315;2;4;5
340687D94041000;2;4;1
340685A782N1000;2;4;1
273022D94041000;2;4;6
273022D94044315;2;4;6
358355D94041000;2;2;1
373401WAD401000;2;3;1
373401WAD404315;2;3;1
373401WAD409008;2;3;1
373399WAJ504364;2;3;1
373399WAJ509262;2;3;1
373404WATF11376;2;3;1
373408WASI29057;2;3;1
373421WAW501000;2;3;5
373662TCB104104;2;1;1
301991TMA214309;2;1;1
284583TMA219000;2;1;1
372234TMA224309;2;1;6
301832TME139868;2;1;5
375853TMK151300;2;1;2
375853TMK159000;2;1;2
375854TMK161300;2;1;3
375842TMK314064;2;1;2
375842TMK319040;2;1;2
375843TMK324064;2;1;6
372452TEE574309;2;1;5
3XA440141801555;1;2;8
340679D94J44315;2;4;1
273023D94041000;2;4;6
374767KLX4N9260;2;4;1
373834KLX2N92;2;4;6
358355D94044315;2;2;1
375854TMK169000;2;1;3
3XA048741001555;1;1;6
372110TMK024450;2;1;6
90019203737001;1;1;2
90019203737008;1;1;2
90020203631900;1;1;2
90162203847008;1;1;4
90108203631900;1;1;6
90160203707239;1;1;3
90160203707378;1;1;3
00550100597000;1;1;6
90157203847008;1;1;16
90157203847060;1;1;16
00549100597000;1;1;6
90162100607000;1;1;4
40181203831008;1;1;5
40020206088008;1;1;5
SD525CVLB410;1;3;1
SD509CVVS01XO;1;3;1
SD506CVSP00O;1;3;1
SD527CVLB41O;1;3;1
SD507RVITR01O;1;3;5
SD507RVITR41O;1;3;5
BD1120VSN014O;1;4;1
BD1118VSS01O;1;4;2
BD1118VSS41O;1;4;2
BD1113VCB41O;1;4;1
BD0052VSS41O;1;4;1
BD0052VLAM00O;1;4;1
BD1109GLIT41O;1;4;4
BD1111VLAM00O;1;4;4
BD1112VCB41O;1;4;1
BD1125VSS41O;1;4;1
SU072CVSP100O;2;3;1
SU064CVST1SB6O;2;3;1
SU069CVLB41O;2;3;1
BU0034NYSNSB6O;2;4;5
BU0033VNA41O;2;4;1
U40151T10220;2;1;5
U50099T10221800;2;1;6
