sku;price;special_from_date;special_to_date;special_price
71216209743043SAUTUMNRED;357.02;;;
71216209743043XLAUTUMNRED;357.02;;;
71216209743043;357.02;;;
71216209743043;357.02;;;
71216209743043;357.02;;;
71216209743124LELETTRICO;357.02;;;
71216209743124MELETTRICO;357.02;;;
71216209743124SELETTRICO;357.02;;;
71216209743124XLELETTRICO;357.02;;;
71216209743124;357.02;;;
71216209743124;357.02;;;
71216209743124;357.02;;;
71085209743043LAUTUMNRED;608.26;;;
71085209743043MAUTUMNRED;608.26;;;
71085209743043SAUTUMNRED;608.26;;;
71085209743043XLAUTUMNRED;608.26;;;
71085209743043;608.26;;;
71085209743043;608.26;;;
71085209743043;608.26;;;
71085209743124LELETTRICO;608.26;;;
71085209743124MELETTRICO;608.26;;;
71085209743124SELETTRICO;608.26;;;
71085209743124XLELETTRICO;608.26;;;
71085209743124;608.26;;;
71085209743124;608.26;;;
71085209743124;608.26;;;
7073320562600139BIANCO;308.26;;;
7073320562600140BIANCO;308.26;;;
7073320562600141BIANCO;308.26;;;
7073320562600142BIANCO;308.26;;;
7073320562600143BIANCO;308.26;;;
7073320562600144BIANCO;308.26;;;
7073320562600145BIANCO;308.26;;;
70733205626001;308.26;;;
70733205626001;308.26;;;
70733205626001;308.26;;;
6236921598640841NERO;403.31;;;
6236921598640842NERO;403.31;;;
6236921598640843NERO;403.31;;;
6236921598640844NERO;403.31;;;
6236921598640845NERO;403.31;;;
62369215986408;403.31;;;
62369215986408;403.31;;;
62369215986408;403.31;;;
7075221552843T32BLU/NAVY;472.73;;;
7075221552843T48BLU/NAVY;472.73;;;
7075221552843T50BLU/NAVY;472.73;;;
7075221552843T52BLU/NAVY;472.73;;;
7075221552843T54BLU/NAVY;472.73;;;
7075221552843T;472.73;;;
7075221552843T;472.73;;;
7075221552843T;472.73;;;
7003621587777132BI/NE/ORO;1640.50;;;
7003621587777150BI/NE/ORO;1640.50;;;
7003621587777154BI/NE/ORO;1640.50;;;
7003621587777156BI/NE/ORO;1640.50;;;
70036215877771;1640.50;;;
70036215877771;1640.50;;;
70036215877771;1640.50;;;
7118121538112732VIONAVY;948.76;;;
7118121538112748VIONAVY;948.76;;;
7118121538112750VIONAVY;948.76;;;
7118121538112752VIONAVY;948.76;;;
7118121538112754VIONAVY;948.76;;;
7118121538112756VIONAVY;948.76;;;
71181215381127;948.76;;;
71181215381127;948.76;;;
71181215381127;948.76;;;
6994521589943131NE/BIAN;357.02;;;
6994521589943132NE/BIAN;357.02;;;
6994521589943133NE/BIAN;357.02;;;
6994521589943134NE/BIAN;357.02;;;
6994521589943135NE/BIAN;357.02;;;
6994521589943136NE/BIAN;357.02;;;
69945215899431;357.02;;;
69945215899431;357.02;;;
69945215899431;357.02;;;
6990321550600831NERO;304.13;;;
6990321550600832NERO;304.13;;;
6990321550600833NERO;304.13;;;
6990321550600834NERO;304.13;;;
6990321550600835NERO;304.13;;;
6990321550600836NERO;304.13;;;
69903215506008;304.13;;;
69903215506008;304.13;;;
69903215506008;304.13;;;
6990321550602731ORANGE;304.13;;;
6990321550602732ORANGE;304.13;;;
6990321550602733ORANGE;304.13;;;
6990321550602734ORANGE;304.13;;;
69903215506027;304.13;;;
69903215506027;304.13;;;
69903215506027;304.13;;;
FB5347GOV141OHUNICANE/ORO;992.56;;;
FB5347GOV141OH;992.56;;;
FB5347GOV141OH;992.56;;;
FB5347GOV141OH;992.56;;;
FB5351VTMM41OHUNICANE/ORO;1149.59;;;
FB5351VTMM41OH;1149.59;;;
FB5351VTMM41OH;1149.59;;;
FB5351VTMM41OH;1149.59;;;
CU4140VBQG41OH100NE/ORO;240.50;;;
CU4140VBQG41OH105NE/ORO;240.50;;;
CU4140VBQG41OH85NE/ORO;240.50;;;
CU4140VBQG41OH90NE/ORO;240.50;;;
CU4140VBQG41OH95NE/ORO;240.50;;;
CU4140VBQG41OH;240.50;;;
CU4140VBQG41OH;240.50;;;
CU4140VBQG41OH;240.50;;;
CU4140VITL9OH100ORO/ORO;232.23;;;
CU4140VITL9OH105ORO/ORO;232.23;;;
CU4140VITL9OH85ORO/ORO;232.23;;;
CU4140VITL9OH90ORO/ORO;232.23;;;
CU4140VITL9OH95ORO/ORO;232.23;;;
CU4140VITL9OH;232.23;;;
CU4140VITL9OH;232.23;;;
CU4140VITL9OH;232.23;;;
CU4140VE1Y41O100NE/ORO;206.61;;;
CU4140VE1Y41O105NE/ORO;206.61;;;
CU4140VE1Y41O110NE/ORO;206.61;;;
CU4140VE1Y41O85NE/ORO;206.61;;;
CU4140VE1Y41O90NE/ORO;206.61;;;
CU4140VE1Y41O95NE/ORO;206.61;;;
CU4140VE1Y41O;206.61;;;
CU4140VE1Y41O;206.61;;;
CU4140VE1Y41O;206.61;;;
CU4140VTP101OH100BIAN/ORO;206.61;;;
CU4140VTP101OH90BIAN/ORO;206.61;;;
CU4140VTP101OH95BIAN/ORO;206.61;;;
CU4140VTP101OH;206.61;;;
CU4140VTP101OH;206.61;;;
CU4140VTP101OH;206.61;;;
CU5129CEP41OH100NER/ORO;296.69;;;
CU5129CEP41OH105NER/ORO;296.69;;;
CU5129CEP41OH110NER/ORO;296.69;;;
CU5129CEP41OH85NER/ORO;296.69;;;
CU5129CEP41OH90NER/ORO;296.69;;;
CU5129CEP41OH95NER/ORO;296.69;;;
CU5129CEP41OH;296.69;;;
CU5129CEP41OH;296.69;;;
CU5129CEP41OH;296.69;;;
SU5181V3NG01O39BIAN/ORO;619.83;;;
SU5181V3NG01O40BIAN/ORO;619.83;;;
SU5181V3NG01O41BIAN/ORO;619.83;;;
SU5181V3NG01O42BIAN/ORO;619.83;;;
SU5181V3NG01O43BIAN/ORO;619.83;;;
SU5181V3NG01O44BIAN/ORO;619.83;;;
SU5181V3NG01O;619.83;;;
SU5181V3NG01O;619.83;;;
SU5181V3NG01O;619.83;;;
SU5181V3NG41O39NE/ORO;619.83;;;
SU5181V3NG41O40NE/ORO;619.83;;;
SU5181V3NG41O41NE/ORO;619.83;;;
SU5181V3NG41O42NE/ORO;619.83;;;
SU5181V3NG41O43NE/ORO;619.83;;;
SU5181V3NG41O44NE/ORO;619.83;;;
SU5181V3NG41O45NE/ORO;619.83;;;
SU5181V3NG41O;619.83;;;
SU5181V3NG41O;619.83;;;
SU5181V3NG41O;619.83;;;
SU5120V5TG41O39NE/ORO;636.36;;;
SU5120V5TG41O40NE/ORO;636.36;;;
SU5120V5TG41O41NE/ORO;636.36;;;
SU5120V5TG41O42NE/ORO;636.36;;;
SU5120V5TG41O43NE/ORO;636.36;;;
SU5120V5TG41O44NE/ORO;636.36;;;
SU5120V5TG41O45NE/ORO;636.36;;;
SU5120V5TG41O;636.36;;;
SU5120V5TG41O;636.36;;;
SU5120V5TG41O;636.36;;;
SU5120V5TG0AO41BIAN/ORO;636.36;;;
SU5120V5TG0AO42BIAN/ORO;636.36;;;
SU5120V5TG0AO43BIAN/ORO;636.36;;;
SU5120V5TG0AO;636.36;;;
SU5120V5TG0AO;636.36;;;
SU5120V5TG0AO;636.36;;;
G1E751JMX51OCUNICAGIALL/ORO;1033.88;;;
G1E751JMX51OC;1033.88;;;
G1E751JMX51OC;1033.88;;;
G1E751JMX51OC;1033.88;;;
G1E751JMXOCMCUNICAMULT/ORO;1033.88;;;
G1E751JMXOCMC;1033.88;;;
G1E751JMXOCMC;1033.88;;;
G1E751JMXOCMC;1033.88;;;
G2E753JMX51OCUNICAGIALL/ORO;322.31;;;
G2E753JMX51OC;322.31;;;
G2E753JMX51OC;322.31;;;
G2E753JMX51OC;322.31;;;
G2E753JMXOCMCUNICAMULT/ORO;322.31;;;
G2E753JMXOCMC;322.31;;;
G2E753JMXOCMC;322.31;;;
G2E753JMXOCMC;322.31;;;
G0E752JMX51OCUNICAGIALL/ORO;404.13;;;
G0E752JMX51OC;404.13;;;
G0E752JMX51OC;404.13;;;
G0E752JMX51OC;404.13;;;
G0E752JMXOCMCUNICAMULT/ORO;404.13;;;
G0E752JMXOCMC;404.13;;;
G0E752JMXOCMC;404.13;;;
G0E752JMXOCMC;404.13;;;
G5E754JMX51OCUNICAGIALL/ORO;240.50;;;
G5E754JMX51OC;240.50;;;
G5E754JMX51OC;240.50;;;
G5E754JMX51OC;240.50;;;
G5E754JMXOCMCUNICAMULT/ORO;240.50;;;
G5E754JMXOCMC;240.50;;;
G5E754JMXOCMC;240.50;;;
G5E754JMXOCMC;240.50;;;
G1E759JMX86OUNICASAHARA/ORO;380.17;;;
G1E759JMX86O;380.17;;;
G1E759JMX86O;380.17;;;
G1E759JMX86O;380.17;;;
G0E760JMX86OUNICASAHARA/ORO;397.52;;;
G0E760JMX86O;397.52;;;
G0E760JMX86O;397.52;;;
G0E760JMX86O;397.52;;;
G1D240JMS41OUNICANE/ORO;371.90;;;
G1D240JMS41O;371.90;;;
G1D240JMS41O;371.90;;;
G1D240JMS41O;371.90;;;
G2D994JMS41OUNICANE/ORO;157.02;;;
G2D994JMS41O;157.02;;;
G2D994JMS41O;157.02;;;
G2D994JMS41O;157.02;;;
G1E550JMT00OUNICAORO;389.26;;;
G1E550JMT00O;389.26;;;
G1E550JMT00O;389.26;;;
G1E550JMT00O;389.26;;;
G1E550JMT00PUNICAPALLADIO;389.26;;;
G1E550JMT00P;389.26;;;
G1E550JMT00P;389.26;;;
G1E550JMT00P;389.26;;;
G0E534JMT00OUNICAORO;214.88;;;
G0E534JMT00O;214.88;;;
G0E534JMT00O;214.88;;;
G0E534JMT00O;214.88;;;
G0E534JMT00PUNICAPALLADIO;214.88;;;
G0E534JMT00P;214.88;;;
G0E534JMT00P;214.88;;;
G0E534JMT00P;214.88;;;
G2E630JMT00OUNICAORO;182.64;;;
G2E630JMT00O;182.64;;;
G2E630JMT00O;182.64;;;
G2E630JMT00O;182.64;;;
G2E630JMT00PUNICAPALLADIO;182.64;;;
G2E630JMT00P;182.64;;;
G2E630JMT00P;182.64;;;
G2E630JMT00P;182.64;;;
G5E530JMT00PUNICAPALLADIO;197.52;;;
G5E530JMT00P;197.52;;;
G5E530JMT00P;197.52;;;
G5E530JMT00P;197.52;;;
P1E782MTMT0DUNICAORO;115.70;;;
P1E782MTMT0D;115.70;;;
P1E782MTMT0D;115.70;;;
P1E782MTMT0D;115.70;;;
P1E782MTMTPUNICAPALLADIO;115.70;;;
P1E782MTMTP;115.70;;;
P1E782MTMTP;115.70;;;
P1E782MTMTP;115.70;;;
CDD442VT201O75BIAN/ORO;206.61;;;
CDD442VT201O80BIAN/ORO;206.61;;;
CDD442VT201O85BIAN/ORO;206.61;;;
CDD442VT201O90BIAN/ORO;206.61;;;
CDD442VT201O;206.61;;;
CDD442VT201O;206.61;;;
CDD442VT201O;206.61;;;
CDD442VT241O75NE/ORO;206.61;;;
CDD442VT241O80NE/ORO;206.61;;;
CDD442VT241O85NE/ORO;206.61;;;
CDD442VT241O90NE/ORO;206.61;;;
CDD442VT241O;206.61;;;
CDD442VT241O;206.61;;;
CDD442VT241O;206.61;;;
CDD442VSLM91OC75ORO/ORO;247.11;;;
CDD442VSLM91OC80ORO/ORO;247.11;;;
CDD442VSLM91OC85ORO/ORO;247.11;;;
CDD442VSLM91OC90ORO/ORO;247.11;;;
CDD442VSLM91OC;247.11;;;
CDD442VSLM91OC;247.11;;;
CDD442VSLM91OC;247.11;;;
BFE501NLCS41OCUNICANE/ORO;1314.88;;;
BFE501NLCS41OC;1314.88;;;
BFE501NLCS41OC;1314.88;;;
BFE501NLCS41OC;1314.88;;;
BFE501VVRN41OCUNICANE/ORO;1257.02;;;
BFE501VVRN41OC;1257.02;;;
BFE501VVRN41OC;1257.02;;;
BFE501VVRN41OC;1257.02;;;
BFE501VVRN6FOCUNICAFRAGOLA/OR;1257.02;;;
BFE501VVRN6FOC;1257.02;;;
BFE501VVRN6FOC;1257.02;;;
BFE501VVRN6FOC;1257.02;;;
BFE501CMBN01PUNICABIAN/PALLA;1880.17;;;
BFE501CMBN01P;1880.17;;;
BFE501CMBN01P;1880.17;;;
BFE501CMBN01P;1880.17;;;
BFD703VT4ZANBOUNICANERBIAN/OR;1057.02;;;
BFD703VT4ZANBO;1057.02;;;
BFD703VT4ZANBO;1057.02;;;
BFD703VT4ZANBO;1057.02;;;
BFD705VCTNNAOCUNICANUDO/ORO;1818.18;;;
BFD705VCTNNAOC;1818.18;;;
BFD705VCTNNAOC;1818.18;;;
BFD705VCTNNAOC;1818.18;;;
BFD703VVRN01OHUNICABIAN/ORO;1114.88;;;
BFD703VVRN01OH;1114.88;;;
BFD703VVRN01OH;1114.88;;;
BFD703VVRN01OH;1114.88;;;
BFD703VVRN41OHUNICANE/ORO;1114.88;;;
BFD703VVRN41OH;1114.88;;;
BFD703VVRN41OH;1114.88;;;
BFD703VVRN41OH;1114.88;;;
BFE447NAMV41OUNICANE/ORO;1257.02;;;
BFE447NAMV41O;1257.02;;;
BFE447NAMV41O;1257.02;;;
BFE447NAMV41O;1257.02;;;
BFE449NAMV01OUNICABIAN/ORO;1141.32;;;
BFE449NAMV01O;1141.32;;;
BFE449NAMV01O;1141.32;;;
BFE449NAMV01O;1141.32;;;
BSE673NAMV41OUNICANE/ORO;519.83;;;
BSE673NAMV41O;519.83;;;
BSE673NAMV41O;519.83;;;
BSE673NAMV41O;519.83;;;
BSE432VSLM91OCUNICAORO/ORO;491.74;;;
BSE432VSLM91OC;491.74;;;
BSE432VSLM91OC;491.74;;;
BSE432VSLM91OC;491.74;;;
BFD668NAR401OUNICABIAN/ORO;842.15;;;
BFD668NAR401O;842.15;;;
BFD668NAR401O;842.15;;;
BFD668NAR401O;842.15;;;
BFD668NAR441OUNICANE/ORO;842.15;;;
BFD668NAR441O;842.15;;;
BFD668NAR441O;842.15;;;
BFD668NAR441O;842.15;;;
SL939DNP2H41O36NE/ORO;735.54;;;
SL939DNP2H41O37NE/ORO;735.54;;;
SL939DNP2H41O38NE/ORO;735.54;;;
SL939DNP2H41O39NE/ORO;735.54;;;
SL939DNP2H41O40NE/ORO;735.54;;;
SL939DNP2H41O41NE/ORO;735.54;;;
SL939DNP2H41O;735.54;;;
SL939DNP2H41O;735.54;;;
SL939DNP2H41O;735.54;;;
SL938DCNCR9GO36ORGIALLO/O;611.57;;;
SL938DCNCR9GO37ORGIALLO/O;611.57;;;
SL938DCNCR9GO38ORGIALLO/O;611.57;;;
SL938DCNCR9GO39ORGIALLO/O;611.57;;;
SL938DCNCR9GO40ORGIALLO/O;611.57;;;
SL938DCNCR9GO;611.57;;;
SL938DCNCR9GO;611.57;;;
SL938DCNCR9GO;611.57;;;
SL939DCNCR9GO37ORGIALLO/O;561.98;;;
SL939DCNCR9GO38ORGIALLO/O;561.98;;;
SL939DCNCR9GO39ORGIALLO/O;561.98;;;
SL939DCNCR9GO40ORGIALLO/O;561.98;;;
SL939DCNCR9GO;561.98;;;
SL939DCNCR9GO;561.98;;;
SL939DCNCR9GO;561.98;;;
SR015DVEA5XO37ACACIA/ORO;636.36;;;
SR015DVEA5XO38ACACIA/ORO;636.36;;;
SR015DVEA5XO39ACACIA/ORO;636.36;;;
SR015DVEA5XO;636.36;;;
SR015DVEA5XO;636.36;;;
SR015DVEA5XO;636.36;;;
SL963NVT2P41O36NE/ORO;611.57;;;
SL963NVT2P41O37NE/ORO;611.57;;;
SL963NVT2P41O38NE/ORO;611.57;;;
SL963NVT2P41O39NE/ORO;611.57;;;
SL963NVT2P41O40NE/ORO;611.57;;;
SL963NVT2P41O41NE/ORO;611.57;;;
SL963NVT2P41O;611.57;;;
SL963NVT2P41O;611.57;;;
SL963NVT2P41O;611.57;;;
SL963NVEA41O36NE/ORO;611.57;;;
SL963NVEA41O37NE/ORO;611.57;;;
SL963NVEA41O38NE/ORO;611.57;;;
SL963NVEA41O39NE/ORO;611.57;;;
SL963NVEA41O40NE/ORO;611.57;;;
SL963NVEA41O41NE/ORO;611.57;;;
SL963NVEA41O;611.57;;;
SL963NVEA41O;611.57;;;
SL963NVEA41O;611.57;;;
SL963NVT2P01O37BIAN/ORO;611.57;;;
SL963NVT2P01O38BIAN/ORO;611.57;;;
SL963NVT2P01O39BIAN/ORO;611.57;;;
SL963NVT2P01O;611.57;;;
SL963NVT2P01O;611.57;;;
SL963NVT2P01O;611.57;;;
901000001137013BIANSTAMP;57.02;;;
901000001137014BIANSTAMP;57.02;;;
901000001137015BIANSTAMP;57.02;;;
901000001137016BIANSTAMP;57.02;;;
90100000113701;57.02;;;
90100000113701;57.02;;;
90100000113701;57.02;;;
100270005980D3BIAN/ORO;32.23;;;
100270005980D4BIAN/ORO;32.23;;;
100270005980D5BIAN/ORO;32.23;;;
100270005980D6BIAN/ORO;32.23;;;
100270005980D7BIAN/ORO;32.23;;;
100270005980D;32.23;;;
100270005980D;32.23;;;
100270005980D;32.23;;;
100270005980G3NGRECAORO;32.23;;;
100270005980G4NGRECAORO;32.23;;;
100270005980G5NGRECAORO;32.23;;;
100270005980G6NGRECAORO;32.23;;;
100270005980G7NGRECAORO;32.23;;;
100270005980G;32.23;;;
100270005980G;32.23;;;
100270005980G;32.23;;;
100260005980D3BIAN/ORO;35.54;;;
100260005980D4BIAN/ORO;35.54;;;
100260005980D5BIAN/ORO;35.54;;;
100260005980D6BIAN/ORO;35.54;;;
100260005980D7BIAN/ORO;35.54;;;
100260005980D;35.54;;;
100260005980D;35.54;;;
100260005980D;35.54;;;
100260005980G3NGRECAORO;35.54;;;
100260005980G4NGRECAORO;35.54;;;
100260005980G5NGRECAORO;35.54;;;
100260005980G6NGRECAORO;35.54;;;
100260005980G7NGRECAORO;35.54;;;
100260005980G;35.54;;;
100260005980G;35.54;;;
100260005980G;35.54;;;
903000001137013BIANSTAMP;137.19;;;
903000001137014BIANSTAMP;137.19;;;
903000001137015BIANSTAMP;137.19;;;
903000001137016BIANSTAMP;137.19;;;
903000001137017BIANSTAMP;137.19;;;
90300000113701;137.19;;;
90300000113701;137.19;;;
90300000113701;137.19;;;
001001000101243BLU;85.12;;;
001001000101244BLU;85.12;;;
001001000101245BLU;85.12;;;
001001000101246BLU;85.12;;;
100100010124;85.12;;;
100100010124;85.12;;;
100100010124;85.12;;;
001003000590083NERO;161.16;;;
001003000590084NERO;161.16;;;
001003000590085NERO;161.16;;;
001003000590086NERO;161.16;;;
001003000590087NERO;161.16;;;
100300059008;161.16;;;
100300059008;161.16;;;
100300059008;161.16;;;
709932063361001LBIANCO;550.41;;;
709932063361001MBIANCO;550.41;;;
709932063361001SBIANCO;550.41;;;
709932063361001XSBIANCO;550.41;;;
709932063361001;550.41;;;
709932063361001;550.41;;;
709932063361001;550.41;;;
709932063361008LNERO;550.41;;;
709932063361008MNERO;550.41;;;
709932063361008SNERO;550.41;;;
709932063361008XSNERO;550.41;;;
709932063361008;550.41;;;
709932063361008;550.41;;;
709932063361008;550.41;;;
709932063361208LFRAGOLA;550.41;;;
709932063361208MFRAGOLA;550.41;;;
709932063361208SFRAGOLA;550.41;;;
709932063361208XSFRAGOLA;550.41;;;
709932063361208;550.41;;;
709932063361208;550.41;;;
709932063361208;550.41;;;
70553213719100138BIANCO;1904.96;;;
70553213719100140BIANCO;1904.96;;;
70553213719100142BIANCO;1904.96;;;
705532137191001;1904.96;;;
705532137191001;1904.96;;;
705532137191001;1904.96;;;
VE4265 GB18757UNICAUNICO;178.51;30/12/99;30/12/99;.00
VE4265 GB18757;178.51;30/12/99;30/12/99;.00
VE4265 GB18757;178.51;30/12/99;30/12/99;.00
VE4265 GB18757;178.51;30/12/99;30/12/99;.00
BFD668NAR441O*UNICANE/ORO;842.15;;;
BFD668NAR441O*;842.15;;;
BFD668NAR441O*;842.15;;;
BFD668NAR441O*;842.15;;;
BSE432VVRN41OCUNICANE/ORO;470.25;;;
BSE432VVRN41OC;470.25;;;
BSE432VVRN41OC;470.25;;;
BSE432VVRN41OC;470.25;;;
G0F021JMX6ROCUNICACAD/ORO;314.05;;;
G0F021JMX6ROC;314.05;;;
G0F021JMX6ROC;314.05;;;
G0F021JMX6ROC;314.05;;;
VE2150Q 10287UNICAUNICO;170.25;30/12/99;30/12/99;.00
VE2150Q 10287;170.25;30/12/99;30/12/99;.00
VE2150Q 10287;170.25;30/12/99;30/12/99;.00
VE2150Q 10287;170.25;30/12/99;30/12/99;.00
VE2150Q 13418UNICAUNICO;170.25;30/12/99;30/12/99;.00
VE2150Q 13418;170.25;30/12/99;30/12/99;.00
VE2150Q 13418;170.25;30/12/99;30/12/99;.00
VE2150Q 13418;170.25;30/12/99;30/12/99;.00
DAX4011A000SILVUNICASILVER;8657.85;07/08/13;31/12/50;4328.93
DAX4011A000SILV;8657.85;07/08/13;31/12/50;4328.93
DAX4011A000SILV;8657.85;07/08/13;31/12/50;4328.93
DAX4011A000SILV;8657.85;07/08/13;31/12/50;4328.93
DAX4011A000GOLDUNICAGOLD;8657.85;07/08/13;31/12/50;4328.93
DAX4011A000GOLD;8657.85;07/08/13;31/12/50;4328.93
DAX4011A000GOLD;8657.85;07/08/13;31/12/50;4328.93
DAX4011A000GOLD;8657.85;07/08/13;31/12/50;4328.93
